        UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
14546,Unspecified,2009-03-01,,8
14547,Unspecified,2006-11-01,,10
14548,Unspecified,2009-08-01,,8
14549,Unspecified,2007-09-01,,9
14550,Unspecified,2008-05-01,,9
14551,Unspecified,2009-05-01,,8
14552,Unspecified,2007-06-01,,10
14553,Unspecified,2009-07-01,,8
14554,Unspecified,2009-08-01,,8
14555,Unspecified,2008-07-01,,9
14556,Unspecified,2008-06-01,,9
14557,Unspecified,2007-01-01,,10
14558,Unspecified,2010-03-01,,7
14559,Unspecified,2007-01-01,,10
14560,Unspecified,2007-01-01,,10
166,Unspecified,2010-08-01,,7
14561,Unspecified,2009-02-01,,8
14562,Unspecified,2006-11-01,,10
14563,Unspecified,2008-09-01,,8
14564,Unspecified,2008-08-01,,9
14565,Unspecified,2010-10-01,,6
14566,Unspecified,2009-04-01,,8
14567,Unspecified,2007-02-01,,10
14568,Unspecified,2009-03-01,,8
14569,Unspecified,2010-06-01,,7
14570,Unspecified,2007-07-01,,10
14571,Unspecified,2008-01-01,,9
14572,Unspecified,2011-01-01,,6
14573,Unspecified,2010-10-01,,6
14574,Unspecified,2008-10-01,,8
14575,Unspecified,2006-12-01,,10
14576,Unspecified,2007-06-01,,10
14577,Unspecified,2006-10-01,,10
14578,Unspecified,2007-07-01,,10
14579,Unspecified,2008-08-01,,9
14580,Unspecified,2007-11-01,,9
14581,Unspecified,2006-12-01,,10
14582,Unspecified,2009-01-01,,8
14583,Unspecified,2006-11-01,,10
14584,Unspecified,2006-09-01,,10
14585,Unspecified,2008-02-01,,9
14586,Unspecified,2007-09-01,,9
14587,Unspecified,2006-10-01,,10
14588,Unspecified,2009-03-01,,8
14589,Unspecified,2009-06-01,,8
14590,Unspecified,2009-10-01,,7
14591,Unspecified,2008-09-01,,8
14592,Unspecified,2008-02-01,,9
14593,Unspecified,2007-12-01,,9
14594,Unspecified,2009-08-01,,8
14595,Unspecified,2008-06-01,,9
14596,Unspecified,2008-09-01,,8
14597,Unspecified,2008-06-01,,9
14598,Unspecified,2012-03-01,,5
14599,Unspecified,2010-12-01,,6
14600,Unspecified,2007-11-01,,9
14601,Unspecified,2009-09-01,,7
14602,Unspecified,2008-06-01,,9
14603,Unspecified,2009-08-01,,8
14604,Unspecified,2011-08-01,,6
14605,Unspecified,2008-09-01,,8
14606,Unspecified,2009-02-01,,8
14607,Unspecified,2010-10-01,,6
14608,Unspecified,2008-01-01,,9
14609,Unspecified,2009-05-01,,8
14610,Unspecified,2007-11-01,,9
14611,Unspecified,2007-03-01,,8
14612,Unspecified,2008-09-01,,8
14613,Unspecified,2009-04-01,,8
14614,Unspecified,2009-09-01,,7
14615,Unspecified,2009-05-01,,8
14616,Unspecified,2009-04-01,,8
14617,Unspecified,2007-04-01,,10
14618,Unspecified,2006-10-01,,10
14619,Unspecified,2008-09-01,,8
14620,Unspecified,2008-07-01,,9
14621,Unspecified,2012-09-01,,5
14622,Unspecified,2007-10-01,,9
14623,Unspecified,2009-04-01,,8
14624,Unspecified,2007-03-01,,10
14625,Unspecified,2008-06-01,,9
14626,Unspecified,2011-09-01,,5
14627,Unspecified,2008-02-01,,9
14628,Unspecified,2008-03-01,,9
14629,Unspecified,2008-06-01,,9
14630,Unspecified,2010-01-01,,7
14631,Unspecified,2007-03-01,,10
14632,Unspecified,2008-09-01,,8
14633,Unspecified,2007-02-01,,10
14634,Unspecified,2010-01-01,,7
14635,Unspecified,2009-12-01,,7
14636,Unspecified,2009-01-01,,8
14637,Unspecified,2012-01-01,,5
14638,Unspecified,2008-08-01,,8
14639,Unspecified,2011-04-01,,6
14640,Unspecified,2007-07-01,,10
14641,Unspecified,2007-09-01,,9
14642,Unspecified,2011-04-01,,6
14643,Unspecified,2008-07-01,,9
14644,Unspecified,2008-04-01,,9
14645,Unspecified,2007-12-01,,9
14646,Unspecified,2009-09-01,,7
14647,Unspecified,2008-06-01,,9
14648,Unspecified,2007-02-01,,10
14649,Unspecified,2011-09-01,,5
14650,Unspecified,2008-07-01,,9
14651,Unspecified,2009-05-01,,8
14652,Unspecified,1979-09-01,,7
14653,Unspecified,2006-10-01,,10
14654,Unspecified,2007-02-01,,10
14655,Unspecified,2009-07-01,,8
14656,Unspecified,2011-05-01,,6
14657,Unspecified,2007-08-01,,10
14658,Unspecified,2008-09-01,,8
14659,Unspecified,2008-09-01,,8
14660,Unspecified,2008-10-01,,8
14661,Unspecified,2008-10-01,,8
14662,Unspecified,2008-04-01,,9
14663,Unspecified,2008-10-01,,8
14664,Unspecified,2009-07-01,,5
14665,Unspecified,2010-07-01,,7
14666,Unspecified,2006-11-01,,10
14667,Unspecified,2009-03-01,,8
14668,Unspecified,2012-07-01,,5
14669,Unspecified,2008-10-01,,8
14670,Unspecified,2009-07-01,,8
14671,Unspecified,2009-05-01,,8
14672,Unspecified,2007-03-01,,10
14673,Unspecified,2010-12-01,,6
14674,Unspecified,2007-07-01,,10
14675,Unspecified,2011-07-01,,6
14676,Unspecified,2008-07-01,,9
14677,Unspecified,2008-11-01,,8
14678,Unspecified,2008-06-01,,9
14679,Unspecified,2007-09-01,,9
14680,Unspecified,2008-10-01,,8
14681,Unspecified,2009-03-01,,8
14682,Unspecified,2007-11-01,,9
14683,Unspecified,2009-04-01,,8
14684,Unspecified,2008-05-01,,9
14685,Unspecified,2008-10-01,,8
14686,Unspecified,2007-10-01,,9
14687,Unspecified,2007-03-01,,10
14688,Unspecified,2008-06-01,,9
14689,Unspecified,2008-03-01,,9
14690,Unspecified,2008-11-01,,8
14691,Unspecified,2007-10-01,,9
14692,Unspecified,2008-04-01,,9
14693,Unspecified,2012-01-01,,5
14694,Unspecified,2009-07-01,,8
14695,Unspecified,2007-11-01,,9
14696,Unspecified,2009-07-01,,8
14697,Unspecified,2007-01-01,,10
14698,Unspecified,2009-09-01,,7
14699,Unspecified,2009-05-01,,8
14700,Unspecified,2010-02-01,,7
14701,Unspecified,2007-05-01,,10
14702,Unspecified,2010-01-01,,7
14703,Unspecified,2007-09-01,,9
14704,Unspecified,2009-07-01,,8
14705,Unspecified,2009-01-01,,8
14706,Unspecified,2008-04-01,,9
14707,Unspecified,2008-01-01,,9
14708,Unspecified,2007-04-01,,10
14709,Unspecified,2008-07-01,,9
14710,Unspecified,2009-05-01,,8
14711,Unspecified,2008-07-01,,9
764,Unspecified,2008-12-01,,8
14712,Unspecified,2012-01-01,,5
14713,Unspecified,2009-03-01,,8
14714,Unspecified,2010-12-01,,6
14715,Unspecified,2009-01-01,,8
14716,Unspecified,2008-09-01,,8
14717,Unspecified,2007-05-01,,10
14718,Unspecified,2008-07-01,,9
14719,Unspecified,2009-12-01,,7
14720,Unspecified,2009-06-01,,8
14721,Unspecified,2009-07-01,,8
14722,Unspecified,2007-01-01,,10
14723,Unspecified,2009-06-01,,8
14724,Unspecified,2009-05-01,,8
14725,Unspecified,2008-12-01,,8
14726,Unspecified,2007-09-01,,9
14727,Unspecified,2009-09-01,,7
14728,Unspecified,2008-08-01,,9
14729,Unspecified,2008-12-01,,8
14730,Unspecified,2008-10-01,,8
14731,Unspecified,2006-09-01,,10
14732,Unspecified,2009-02-01,,8
14733,Unspecified,2006-12-01,,10
14734,Unspecified,2009-04-01,,8
14735,Unspecified,2008-12-01,,8
14736,Unspecified,2009-06-01,,8
14737,Unspecified,2009-08-01,,8
14738,Unspecified,2007-07-01,,10
14739,Unspecified,2009-05-01,,8
14740,Unspecified,2009-05-01,,9
14741,Unspecified,2008-05-01,,9
14742,Unspecified,2009-08-01,,8
14743,Unspecified,2008-07-01,,9
14744,Unspecified,2009-04-01,,8
14745,Unspecified,2009-12-01,,7
14746,Unspecified,2006-12-01,,10
14747,Unspecified,2008-11-01,,8
14748,Unspecified,2008-02-01,,9
14749,Unspecified,2009-05-01,,8
14750,Unspecified,2008-03-01,,9
14751,Unspecified,2007-12-01,,9
14752,Unspecified,2007-12-01,,9
14753,Unspecified,2008-08-01,,9
14754,Unspecified,2008-04-01,,9
14755,Unspecified,2008-09-01,,8
14756,Unspecified,2007-04-01,,10
14757,Unspecified,2009-05-01,,8
14758,Unspecified,2007-09-01,,9
14759,Unspecified,2007-01-01,,10
14760,Unspecified,2009-02-01,,8
14761,Unspecified,2009-04-01,,8
14762,Unspecified,2009-08-01,,8
14763,Unspecified,2011-02-01,,6
14764,Unspecified,2008-06-01,,9
14765,Unspecified,2010-01-01,,7
14766,Unspecified,2010-02-01,,7
14767,Unspecified,2009-04-01,,8
14768,Unspecified,2008-09-01,,8
14769,Unspecified,2009-06-01,,8
14770,Unspecified,2008-11-01,,8
14771,Unspecified,2009-06-01,,8
14772,Unspecified,2007-11-01,,9
14773,Unspecified,2007-02-01,,10
107,Unspecified,2008-06-01,,9
14774,Unspecified,2008-10-01,,8
14775,Unspecified,2009-06-01,,8
14776,Unspecified,2009-03-01,,8
14777,Unspecified,2009-05-01,,8
14778,Unspecified,2006-05-01,,11
14779,Unspecified,2007-07-01,,10
14780,Unspecified,2010-11-01,,6
14781,Unspecified,2009-05-01,,8
14782,Unspecified,2011-02-01,,6
14783,Unspecified,2007-03-01,,10
14784,Unspecified,2008-04-01,,9
14785,Unspecified,2009-07-01,,8
14786,Unspecified,2008-10-01,,8
14787,Unspecified,2008-01-01,,9
14788,Unspecified,2009-01-01,,8
14789,Unspecified,2008-01-01,,9
14790,Unspecified,2008-08-01,,9
14791,Unspecified,2010-07-01,,7
14792,Unspecified,2007-08-01,,10
14793,Unspecified,2007-12-01,,9
14794,Unspecified,2010-01-01,,7
14795,Unspecified,2009-07-01,,8
14796,Unspecified,2009-06-01,,8
14797,Unspecified,2007-11-01,,9
14798,Unspecified,2008-09-01,,8
14799,Unspecified,2010-07-01,,7
14800,Unspecified,2008-03-01,,9
14801,Unspecified,2017-12-01,,7
14802,Unspecified,2008-04-01,,9
14803,Unspecified,2008-12-01,,8
14804,Unspecified,2007-02-01,,10
14805,Unspecified,2009-04-01,,8
14806,Unspecified,2007-10-01,,9
14807,Unspecified,2009-03-01,,8
14808,Unspecified,2008-07-01,,9
14809,Unspecified,2008-07-01,,9
14810,Unspecified,2008-11-01,,8
14811,Unspecified,2008-08-01,,9
14812,Unspecified,2009-03-01,,8
14813,Unspecified,2010-05-01,,7
14814,Unspecified,2009-01-01,,8
14815,Unspecified,2009-02-01,,8
14816,Unspecified,2008-11-01,,9
14817,Unspecified,2009-02-01,,8
14818,Unspecified,2011-03-01,,6
14819,Unspecified,2008-04-01,,9
14820,Unspecified,2007-08-01,,10
14821,Unspecified,2009-05-01,,8
14822,Unspecified,2008-07-01,,9
14823,Unspecified,2008-03-01,,9
14824,Unspecified,2009-08-01,,8
14825,Unspecified,2008-01-01,,9
14826,Unspecified,2010-05-01,,7
14827,Unspecified,2009-01-01,,8
14828,Unspecified,2008-07-01,,9
14829,Unspecified,2007-01-01,,10
14830,Unspecified,2010-08-01,,7
14831,Unspecified,2009-01-01,,8
14832,Unspecified,2008-06-01,,9
14833,Unspecified,2007-02-01,,10
14834,Unspecified,2008-06-01,,9
14835,Unspecified,2008-09-01,,8
14836,Unspecified,2009-01-01,,8
14837,Unspecified,2010-11-01,,6
14838,Unspecified,2008-02-01,,9
683,Unspecified,2009-09-01,,7
14839,Unspecified,2008-11-01,,8
14840,Unspecified,2008-06-01,,9
14841,Unspecified,2007-01-01,,10
14842,Unspecified,2009-07-01,,8
14843,Unspecified,2008-11-01,,8
14844,Unspecified,2007-05-01,,10
14845,Unspecified,2009-04-01,,8
14846,Unspecified,2009-04-01,,8
14847,Unspecified,2009-09-01,,7
14848,Unspecified,2008-07-01,,9
14849,Unspecified,2009-10-01,,7
14850,Unspecified,2008-09-01,,8
14851,Unspecified,2010-02-01,,7
14852,Unspecified,2007-09-01,,9
14853,Unspecified,2007-06-01,,10
14854,Unspecified,2009-01-01,,8
14855,Unspecified,2008-11-01,,8
14856,Unspecified,2008-07-01,,9
14857,Unspecified,2009-04-01,,8
14858,Unspecified,2007-08-01,,10
14859,Unspecified,2006-09-01,,10
14860,Unspecified,2011-04-01,,6
14861,Unspecified,2009-07-01,,8
14862,Unspecified,2009-11-01,,7
14863,Unspecified,2006-11-01,,10
14864,Unspecified,2009-08-01,,8
14865,Unspecified,2007-08-01,,10
14866,Unspecified,2009-01-01,,8
14867,Unspecified,2008-12-01,,8
14868,Unspecified,2008-12-01,,8
14869,Unspecified,2010-06-01,,7
14870,Unspecified,2007-02-01,,10
14871,Unspecified,2010-01-01,,7
1364,Unspecified,2009-03-01,,8
14872,Unspecified,2009-01-01,,8
14873,Unspecified,2008-01-01,,9
14874,Unspecified,2010-12-01,,6
14875,Unspecified,2008-01-01,,9
14876,Unspecified,2007-01-01,,10
14877,Unspecified,2011-10-01,,5
14878,Unspecified,2008-03-01,,9
14879,Unspecified,2009-04-01,,8
14880,Unspecified,2009-05-01,,8
14881,Unspecified,2008-09-01,,8
6199,Unspecified,2009-03-01,,8
14882,Unspecified,2007-02-01,,10
3461,Unspecified,2008-10-01,,8
14883,Unspecified,2011-03-01,,6
14884,Unspecified,2008-12-01,,8
14885,Unspecified,2010-10-01,,6
14886,Unspecified,2010-02-01,,7
14887,Unspecified,2009-04-01,,8
14888,Unspecified,2008-07-01,,9
14889,Unspecified,2008-08-01,,8
14890,Unspecified,2009-06-01,,8
14891,Unspecified,2008-01-01,,9
14892,Unspecified,2008-07-01,,9
14893,Unspecified,2007-10-01,,9
14894,Unspecified,2011-07-01,,6
14895,Unspecified,2008-09-01,,8
14896,Unspecified,2008-11-01,,8
14897,Unspecified,2006-09-01,,10
14898,Unspecified,2009-08-01,,8
14899,Unspecified,2008-11-01,,8
14900,Unspecified,2007-05-01,,10
14901,Unspecified,2008-04-01,,9
14902,Unspecified,2009-08-01,,8
14903,Unspecified,2007-10-01,,9
14904,Unspecified,2011-08-01,,6
14905,Unspecified,2007-12-01,,9
14906,Unspecified,2008-08-01,,9
14907,Unspecified,2010-08-01,,7
14908,Unspecified,2008-01-01,,9
14909,Unspecified,2009-05-01,,8
14910,Unspecified,2010-05-01,,7
14911,Unspecified,2008-02-01,,9
14912,Unspecified,2008-04-01,,6
14913,Unspecified,2009-09-01,,7
14914,Unspecified,2009-04-01,,8
14915,Unspecified,2006-09-01,,10
14916,Unspecified,2009-03-01,,8
14917,Unspecified,2007-10-01,,9
14918,Unspecified,2009-01-01,,8
14919,Unspecified,2008-11-01,,8
14920,Unspecified,2009-08-01,,8
14921,Unspecified,2011-04-01,,6
14922,Unspecified,2009-11-01,,7
14923,Unspecified,2008-07-01,,9
14924,Unspecified,2008-06-01,,9
2664,Unspecified,2008-11-01,,6
14925,Unspecified,2006-09-01,,10
14926,Unspecified,2010-01-01,,7
14927,Unspecified,2011-08-01,,6
14928,Unspecified,2007-12-01,,9
14929,Unspecified,2007-09-01,,9
14930,Unspecified,2007-07-01,,10
14931,Unspecified,2008-03-01,,9
14932,Unspecified,2008-03-01,,9
14933,Unspecified,2008-05-01,,9
14934,Unspecified,2007-03-01,,10
14935,Unspecified,2011-02-01,,6
14936,Unspecified,2010-12-01,,6
14937,Unspecified,2009-06-01,,8
14938,Unspecified,2009-07-01,,8
14939,Unspecified,2009-06-01,,8
14940,Unspecified,2010-03-01,,7
14941,Unspecified,2007-03-01,,10
14942,Unspecified,2008-07-01,,9
14943,Unspecified,2009-03-01,,8
14944,Unspecified,2009-08-01,,8
14945,Unspecified,2009-08-01,,8
14946,Unspecified,2011-04-01,,6
14947,Unspecified,2007-09-01,,9
14948,Unspecified,2008-10-01,,9
14949,Unspecified,2011-03-01,,6
14950,Unspecified,2008-08-01,,9
14951,Unspecified,2008-10-01,,8
14952,Unspecified,2005-05-01,,12
14953,Unspecified,2010-07-01,,7
14954,Unspecified,2007-06-01,,10
14955,Unspecified,2009-05-01,,8
14956,Unspecified,2008-09-01,,8
14957,Unspecified,2009-04-01,,8
14958,Unspecified,2008-05-01,,9
14959,Unspecified,2008-05-01,,9
14960,Unspecified,2009-01-01,,8
14961,Unspecified,2009-03-01,,8
14962,Unspecified,2008-05-01,,9
14963,Unspecified,2007-01-01,,10
14964,Unspecified,2010-01-01,,7
14965,Unspecified,2009-09-01,,7
14966,Unspecified,2009-02-01,,8
14967,Unspecified,2010-02-01,,7
14968,Unspecified,2009-11-01,,7
14969,Unspecified,2011-08-01,,6
14970,Unspecified,2011-06-01,,6
14971,Unspecified,2009-03-01,,8
14972,Unspecified,2009-04-01,,8
14973,Unspecified,2009-06-01,,8
14974,Unspecified,2011-06-01,,6
14975,Unspecified,2007-04-01,,10
14976,Unspecified,2009-04-01,,8
14977,Unspecified,2010-05-01,,7
14978,Unspecified,2008-08-01,,9
14979,Unspecified,2010-07-01,,7
14980,Unspecified,2008-12-01,,8
14981,Unspecified,2008-09-01,,8
14982,Unspecified,2007-07-01,,10
14983,Unspecified,2008-10-01,,8
14984,Unspecified,2009-06-01,,8
14985,Unspecified,2011-03-01,,6
14986,Unspecified,2008-03-01,,9
14987,Unspecified,2009-07-01,,8
14988,Unspecified,2008-10-01,,8
14989,Unspecified,2009-09-01,,7
14990,Unspecified,2009-01-01,,8
14991,Unspecified,2008-12-01,,8
14992,Unspecified,2008-06-01,,9
6144,Unspecified,2011-02-01,,6
14993,Unspecified,2010-08-01,,7
14994,Unspecified,2007-08-01,,10
14995,Unspecified,2008-09-01,,8
14996,Unspecified,2008-09-01,,8
14997,Unspecified,2006-12-01,,10
14998,Unspecified,2007-11-01,,9
14999,Unspecified,2008-01-01,,9
15000,Unspecified,2009-01-01,,8
15001,Unspecified,2010-07-01,,7
15002,Unspecified,2010-02-01,,7
15003,Unspecified,2006-09-01,,10
15004,Unspecified,2005-09-01,,8
15005,Unspecified,2007-01-01,,10
15006,Unspecified,2007-12-01,,9
15007,Unspecified,2010-03-01,,7
15008,Unspecified,2008-07-01,,9
15009,Unspecified,2012-08-01,,5
15010,Unspecified,2007-09-01,,9
15011,Unspecified,2010-07-01,,7
15012,Unspecified,2011-10-01,,5
15013,Unspecified,2007-10-01,,9
15014,Unspecified,2009-03-01,,8
15015,Unspecified,2006-08-01,,10
15016,Unspecified,2008-08-01,,9
15017,Unspecified,2008-01-01,,9
15018,Unspecified,2009-03-01,,8
15019,Unspecified,2007-10-01,,9
15020,Unspecified,2009-08-01,,8
15021,Unspecified,2008-04-01,,9
15022,Unspecified,2010-02-01,,7
15023,Unspecified,2009-08-01,,8
15024,Unspecified,2008-11-01,,8
15025,Unspecified,2008-07-01,,9
15026,Unspecified,2008-04-01,,9
15027,Unspecified,2010-02-01,,7
15028,Unspecified,2006-09-01,,10
15029,Unspecified,2011-05-01,,6
15030,Unspecified,2008-02-01,,9
15031,Unspecified,2009-01-01,,8
15032,Unspecified,2008-02-01,,9
15033,Unspecified,2008-07-01,,9
15034,Unspecified,2007-07-01,,10
15035,Unspecified,2009-01-01,,8
15036,Unspecified,2007-02-01,,10
15037,Unspecified,2009-03-01,,8
15038,Unspecified,2009-04-01,,8
15039,Unspecified,2009-03-01,,8
15040,Unspecified,2007-10-01,,9
15041,Unspecified,2007-09-01,,9
15042,Unspecified,2006-09-01,,10
15043,Unspecified,2007-05-01,,10
15044,Unspecified,2006-12-01,,10
15045,Unspecified,2008-03-01,,9
15046,Unspecified,2007-04-01,,10
4500,Unspecified,2008-04-01,,9
15047,Unspecified,2008-11-01,,9
15048,Unspecified,2015-03-01,,5
15049,Unspecified,2009-08-01,,8
15050,Unspecified,2007-10-01,,9
15051,Unspecified,2009-11-01,,7
15052,Unspecified,2009-08-01,,8
15053,Unspecified,2007-10-01,,9
15054,Unspecified,2007-08-01,,9
15055,Unspecified,2007-02-01,,10
15056,Unspecified,2010-11-01,,6
15057,Unspecified,2008-12-01,,8
15058,Unspecified,2012-03-01,,5
15059,Unspecified,2011-01-01,,6
15060,Unspecified,2010-10-01,,6
15061,Unspecified,2008-04-01,,9
15062,Unspecified,2008-03-01,,9
15063,Unspecified,2008-03-01,,9
15064,Unspecified,2009-03-01,,8
15065,Unspecified,2008-12-01,,8
15066,Unspecified,2008-08-01,,9
15067,Unspecified,2009-01-01,,8
15068,Unspecified,2007-04-01,,10
15069,Unspecified,2007-02-01,,10
15070,Unspecified,2008-11-01,,8
15071,Unspecified,2006-09-01,,10
15072,Unspecified,2007-05-01,,10
15073,Unspecified,2009-04-01,,8
15074,Unspecified,2008-07-01,,9
15075,Unspecified,2008-09-01,,9
15076,Unspecified,2009-07-01,,8
15077,Unspecified,2010-10-01,,6
15078,Unspecified,2009-06-01,,8
15079,Unspecified,2007-01-01,,10
15080,Unspecified,2008-02-01,,9
15081,Unspecified,2007-03-01,,10
15082,Unspecified,2008-01-01,,9
15083,Unspecified,2007-03-01,,10
15084,Unspecified,2009-12-01,,7
15085,Unspecified,2008-09-01,,8
15086,Unspecified,2010-12-01,,6
15087,Unspecified,2010-07-01,,7
15088,Unspecified,2007-08-01,,10
15089,Unspecified,2009-05-01,,8
15090,Unspecified,2009-08-01,,8
15091,Unspecified,2008-02-01,,9
15092,Unspecified,2011-06-01,,6
15093,Unspecified,2008-12-01,,8
15094,Unspecified,2008-12-01,,8
15095,Unspecified,2010-08-01,,7
15096,Unspecified,2004-11-01,,9
15097,Unspecified,2008-06-01,,9
505,Unspecified,2009-02-01,,8
15098,Unspecified,2007-06-01,,10
15099,Unspecified,2010-12-01,,6
15100,Unspecified,2007-11-01,,9
15101,Unspecified,2009-03-01,,8
15102,Unspecified,2007-01-01,,10
15103,Unspecified,2011-01-01,,6
15104,Unspecified,2008-07-01,,9
69,Unspecified,2007-04-01,,10
15105,Unspecified,2009-04-01,,8
15106,Unspecified,2007-02-01,,10
15107,Unspecified,2008-11-01,,8
15108,Unspecified,2009-04-01,,8
15109,Unspecified,2009-08-01,,8
15110,Unspecified,2009-07-01,,8
15111,Unspecified,2008-09-01,,8
15112,Unspecified,2009-01-01,,8
15113,Unspecified,2008-09-01,,8
15114,Unspecified,2007-02-01,,10
15115,Unspecified,2007-11-01,,9
15116,Unspecified,2009-09-01,,7
15117,Unspecified,2008-07-01,,9
15118,Unspecified,2011-08-01,,6
15119,Unspecified,2008-12-01,,8
15120,Unspecified,2011-03-01,,6
15121,Unspecified,2007-09-01,,9
15122,Unspecified,2006-12-01,,10
15123,Unspecified,2008-06-01,,9
15124,Unspecified,2008-01-01,,9
15125,Unspecified,2009-07-01,,8
15126,Unspecified,2006-09-01,,10
15127,Unspecified,2011-08-01,,6
15128,Unspecified,2008-01-01,,9
15129,Unspecified,2008-09-01,,8
15130,Unspecified,2007-08-01,,10
15131,Unspecified,2007-04-01,,10
15132,Unspecified,2008-09-01,,5
15133,Unspecified,2008-05-01,,9
15134,Unspecified,2009-04-01,,8
15135,Unspecified,2007-09-01,,9
15136,Unspecified,2006-10-01,,10
618,Unspecified,2010-09-01,,6
15137,Unspecified,2010-01-01,,7
15138,Unspecified,2008-12-01,,8
15139,Unspecified,2006-10-01,,10
15140,Unspecified,2008-08-01,,9
15141,Unspecified,2007-11-01,,9
15142,Unspecified,2008-06-01,,9
15143,Unspecified,2008-04-01,,9
15144,Unspecified,2009-06-01,,8
15145,Unspecified,2008-01-01,,9
15146,Unspecified,2008-11-01,,8
15147,Unspecified,2009-06-01,,8
15148,Unspecified,2007-06-01,,10
15149,Unspecified,2007-04-01,,10
15150,Unspecified,2007-09-01,,9
15151,Unspecified,2009-11-01,,7
15152,Unspecified,2009-05-01,,8
15153,Unspecified,2009-06-01,,8
15154,Unspecified,2009-03-01,,8
15155,Unspecified,2008-09-01,,8
